panel_id,hogar_id,ola,ano_encuesta,lat,lon,zona,region
P0395,3160361,3,2016,11.032338,-74.829795,1,4
P0398,3160362,3,2016,3.434064,-74.650625,2,1
P0399,3160363,3,2016,10.971797,-74.716073,1,4
P0400,3160364,3,2016,7.378511,-75.313244,2,7
P0401,3160365,3,2016,6.007865,-73.290753,2,6
P0404,3160367,3,2016,6.192158,-75.58173,1,2
P0405,3160368,3,2016,1.552316,-77.061349,2,8
P0406,3160369,3,2016,3.501426,-76.473398,1,3
P0408,3160370,3,2016,3.43802,-76.530192,1,3
P0409,3160371,3,2016,4.648302,-74.082876,1,1
P0411,3160373,3,2016,10.899599,-74.880588,1,4
P0412,3160374,3,2016,4.677042,-74.130154,1,1
P0413,3160375,3,2016,3.524949,-76.452364,1,3
P0414,3160376,3,2016,3.419718,-76.619475,1,3
P0416,3160377,3,2016,4.359781,-74.873943,2,1
P0417,3160378,3,2016,3.452519,-76.503069,1,3
P0418,3160379,3,2016,7.080434,-75.583237,2,7
P0419,3160380,3,2016,8.790713,-75.197931,2,9
P0420,3160381,3,2016,4.311636,-74.648584,2,1
P0421,3160382,3,2016,4.687344,-73.938546,1,1
P0422,3160383,3,2016,10.973176,-74.762184,1,4
P0423,3160384,3,2016,4.7289,-73.943228,1,1
P0424,3160385,3,2016,4.769736,-74.041728,1,1
P0425,3160386,3,2016,1.522931,-77.464133,2,8
P0426,3160387,3,2016,1.158709,-77.596583,2,8
P0427,3160388,3,2016,7.055771,-76.121411,2,7
P0428,3160389,3,2016,10.402911,-75.502698,1,5
P0431,3160391,3,2016,3.419679,-76.623591,1,3
P0432,3160392,3,2016,1.236795,-77.891087,2,8
P0433,3160393,3,2016,6.115376,-75.522941,1,2
P0435,3160395,3,2016,4.68596,-74.158941,1,1
P0436,3160396,3,2016,10.369301,-75.497183,1,5
P0438,3160397,3,2016,10.902192,-74.763653,1,4
P0439,3160398,3,2016,6.363049,-75.529247,1,2
P0440,3160399,3,2016,3.474347,-76.454149,1,3
P0441,3160400,3,2016,3.449076,-76.514899,1,3
P0446,3160404,3,2016,3.536551,-76.493167,1,3
P0447,3160405,3,2016,10.386778,-75.568893,1,5
P0448,3160406,3,2016,3.960284,-74.48486,2,1
P0449,3160407,3,2016,6.355977,-75.632836,1,2
P0450,3160408,3,2016,10.873408,-74.82012,1,4
P0451,3160409,3,2016,10.903769,-74.745079,1,4
P0452,3160410,3,2016,6.926383,-76.512834,2,7
P0453,3160411,3,2016,6.945331,-75.491114,2,7
P0454,3160412,3,2016,11.046203,-74.78671,1,4
P0455,3160413,3,2016,7.191984,-75.936774,2,7
P0456,3160414,3,2016,8.388226,-75.330106,2,9
P0457,3160415,3,2016,10.40191,-75.508036,1,5
P0458,3160416,3,2016,6.282273,-75.660258,1,2
P0459,3160417,3,2016,6.184976,-72.9455,2,6
P0460,3160418,3,2016,10.893566,-74.792559,1,4
P0461,3160419,3,2016,4.151644,-74.197818,2,1
P0462,3160420,3,2016,10.353662,-75.477811,1,5
P0464,3160421,3,2016,10.372097,-75.536008,1,5
P0465,3160422,3,2016,4.663955,-74.069677,1,1
P0466,3160423,3,2016,10.432067,-75.489662,1,5
P0468,3160425,3,2016,3.462141,-76.581323,1,3
P0470,3160427,3,2016,8.408629,-75.676145,2,7
P0474,3160430,3,2016,10.956486,-74.803374,1,4
P0475,3160431,3,2016,10.318566,-75.473413,1,5
P0476,3160432,3,2016,8.446411,-75.79814,2,9
P0477,3160433,3,2016,6.219171,-75.51502,1,2
P0478,3160434,3,2016,0.876542,-77.434873,2,8
P0479,3160435,3,2016,10.8799,-74.811268,1,4
P0480,3160436,3,2016,3.382425,-76.576319,1,3
P0481,3160437,3,2016,6.191653,-75.562647,1,2
P0484,3160440,3,2016,3.406161,-76.517904,1,3
P0485,3160441,3,2016,4.704102,-74.080802,1,1
P0487,3160443,3,2016,10.426669,-75.53313,1,5
P0488,3160444,3,2016,4.754425,-74.125406,1,1
P0489,3160445,3,2016,3.57061,-76.46228,1,3
P0491,3160447,3,2016,10.971381,-74.824061,1,4
P0493,3160448,3,2016,4.530627,-74.047426,1,1
P0494,3160449,3,2016,1.47909,-77.269771,2,8
P0495,3160450,3,2016,6.1509,-75.570744,1,2
P0497,3160452,3,2016,4.685358,-74.251413,1,1
P0500,3160453,3,2016,1.38457,-77.588355,2,8
P0501,3160454,3,2016,3.471059,-76.477965,1,3
P0502,3160455,3,2016,6.30262,-75.64988,1,2
P0503,3160456,3,2016,5.869565,-72.769924,2,6
P0504,3160457,3,2016,4.694485,-74.145757,1,1
P0505,3160458,3,2016,8.742889,-75.698097,2,9
P0506,3160459,3,2016,5.857311,-72.457747,2,6
P0507,3160460,3,2016,6.708694,-75.436691,2,7
P0509,3160461,3,2016,8.777101,-75.250322,2,9
P0510,3160462,3,2016,1.904558,-77.399863,2,8
P0511,3160463,3,2016,6.23334,-75.507223,1,2
P0512,3160464,3,2016,6.696477,-75.231367,2,7
P0514,3160466,3,2016,3.467065,-76.552529,1,3
P0516,3160468,3,2016,10.442714,-75.564358,1,5
P0517,3160469,3,2016,6.270877,-75.558943,1,2
P0518,3160470,3,2016,10.928793,-74.908309,1,4
P0520,3160472,3,2016,4.52685,-74.093172,1,1
P0521,3160473,3,2016,4.628756,-74.009467,1,1
P0522,3160474,3,2016,4.854044,-73.939654,1,1
P0524,3160476,3,2016,5.770493,-72.993717,2,6
P0525,3160477,3,2016,10.933472,-74.879672,1,4
P0526,3160478,3,2016,8.170919,-75.885555,2,9
P0527,3160479,3,2016,4.564358,-74.073037,1,1
P0528,3160480,3,2016,4.558715,-73.914471,1,1
P0529,3160481,3,2016,6.215461,-75.567849,1,2
P0530,3160482,3,2016,4.089828,-74.318172,2,1
P0531,3160483,3,2016,4.653051,-74.124381,1,1
P0532,3160484,3,2016,8.546672,-74.96921,2,9
P0533,3160485,3,2016,8.261549,-75.462566,2,9
P0534,3160486,3,2016,4.05596,-74.486145,2,1
P0535,3160487,3,2016,6.578408,-75.401924,2,7
P0536,3160488,3,2016,3.441237,-76.451439,1,3
P0537,3160489,3,2016,3.814866,-74.512903,2,1
P0538,3160490,3,2016,1.33256,-77.481035,2,8
P0539,3160491,3,2016,10.856143,-74.855617,1,4
P0540,3160492,3,2016,3.642784,-74.797442,2,1
P0541,3160493,3,2016,8.237926,-75.536404,2,9
P0542,3160494,3,2016,3.388717,-76.454607,1,3
P0543,3160495,3,2016,6.280597,-75.554253,1,2
P0544,3160496,3,2016,4.630682,-74.070161,1,1
P0545,3160497,3,2016,1.470492,-77.321843,2,8
P0547,3160499,3,2016,4.224943,-74.33649,2,1
P0548,3160500,3,2016,10.372497,-75.493094,1,5
P0549,3160501,3,2016,4.750464,-73.993988,1,1
P0551,3160503,3,2016,3.485846,-76.562019,1,3
P0552,3160504,3,2016,7.247447,-75.490134,2,7
P0553,3160505,3,2016,6.222764,-75.546053,1,2
P0555,3160506,3,2016,6.233858,-73.453889,2,6
P0557,3160508,3,2016,7.48812,-75.73627,2,7
P0558,3160509,3,2016,5.849794,-72.663316,2,6
P0559,3160510,3,2016,6.280591,-75.579761,1,2
P0561,3160512,3,2016,6.660211,-74.627936,2,7
P0562,3160513,3,2016,6.141549,-75.647196,1,2
P0563,3160514,3,2016,4.656566,-74.072006,1,1
P0565,3160515,3,2016,4.511661,-73.942551,1,1
P0568,3160517,3,2016,4.686155,-73.970823,1,1
P0569,3160518,3,2016,11.046366,-74.743608,1,4
P0570,3160519,3,2016,4.498213,-74.363272,2,1
P0572,3160521,3,2016,6.763607,-75.31778,2,7
P0573,3160522,3,2016,4.806541,-74.113116,1,1
P0574,3160523,3,2016,7.431625,-75.293953,2,7
P0575,3160524,3,2016,6.282369,-75.48361,1,2
P0576,3160525,3,2016,6.214287,-75.49813,1,2
P0577,3160526,3,2016,5.684383,-73.515661,2,6
P0579,3160527,3,2016,4.761527,-74.162862,1,1
P0580,3160528,3,2016,3.46029,-76.585247,1,3
P0581,3160529,3,2016,1.233394,-77.51865,2,8
P0582,3160530,3,2016,10.446095,-75.480037,1,5
P0584,3160532,3,2016,4.613641,-74.200362,1,1
P0586,3160533,3,2016,11.044091,-74.815224,1,4
P0587,3160534,3,2016,4.180039,-74.267948,2,1
P0588,3160535,3,2016,4.731858,-74.0425,1,1
P0590,3160536,3,2016,6.912817,-75.079791,2,7
P0592,3160537,3,2016,4.561663,-73.988989,1,1
P0593,3160538,3,2016,10.406907,-75.501562,1,5
P0594,3160539,3,2016,3.439227,-76.425492,1,3
P0595,3160540,3,2016,3.362218,-74.710117,2,1
P0596,3160541,3,2016,6.23979,-75.675477,1,2
P0599,3160543,3,2016,5.579763,-73.056961,2,6
P0600,3160544,3,2016,1.407454,-78.145769,2,8
P0601,3160545,3,2016,1.789848,-77.396439,2,8
P0602,3160546,3,2016,3.421934,-76.599169,1,3
P0603,3160547,3,2016,4.643378,-74.187533,1,1
P0605,3160548,3,2016,4.617034,-73.955205,1,1
P0607,3160549,3,2016,10.403912,-75.44565,1,5
P0610,3160552,3,2016,10.925219,-74.853189,1,4
P0611,3160553,3,2016,4.633214,-73.993309,1,1
P0612,3160554,3,2016,10.412539,-75.487825,1,5
P0613,3160555,3,2016,10.964349,-74.779054,1,4
P0615,3160556,3,2016,8.33656,-75.783332,2,9
P0616,3160557,3,2016,6.614485,-75.611038,2,7
P0617,3160558,3,2016,10.355681,-75.521991,1,5
P0619,3160559,3,2016,10.342131,-75.467459,1,5
P0620,3160560,3,2016,6.210869,-75.717553,1,2
P0621,3160561,3,2016,7.327645,-75.525554,2,7
P0622,3160562,3,2016,10.434214,-75.452681,1,5
P0623,3160563,3,2016,6.252661,-75.521168,1,2
P0624,3160564,3,2016,4.66534,-73.973982,1,1
P0625,3160565,3,2016,5.868483,-73.781372,2,6
P0627,3160567,3,2016,6.189154,-75.568606,1,2
P0630,3160569,3,2016,3.432432,-76.478998,1,3
P0631,3160570,3,2016,5.536839,-72.742902,2,6
P0632,3160571,3,2016,6.673917,-75.638527,2,7
P0633,3160572,3,2016,3.370159,-76.600292,1,3
P0634,3160573,3,2016,4.584819,-74.080349,1,1
P0635,3160574,3,2016,3.375608,-76.531246,1,3
P0636,3160575,3,2016,10.922518,-74.832937,1,4
P0637,3160576,3,2016,9.074713,-75.467882,2,9
P0638,3160577,3,2016,8.46838,-75.749638,2,9
P0639,3160578,3,2016,4.668181,-74.005865,1,1
P0640,3160579,3,2016,1.696423,-77.648592,2,8
P0641,3160580,3,2016,4.601467,-74.001412,1,1
P0642,3160581,3,2016,6.292817,-75.569921,1,2
P0643,3160582,3,2016,6.31657,-75.567892,1,2
P0644,3160583,3,2016,4.769667,-74.04789,1,1
P0645,3160584,3,2016,6.798845,-75.782081,2,7
P0646,3160585,3,2016,6.263661,-75.627164,1,2
P0647,3160586,3,2016,5.748294,-73.204522,2,6
P0648,3160587,3,2016,6.721434,-75.036322,2,7
P0649,3160588,3,2016,4.666955,-74.064274,1,1
P0650,3160589,3,2016,10.975121,-74.869313,1,4
P0651,3160590,3,2016,3.546609,-76.481615,1,3
P0652,3160591,3,2016,4.601466,-74.048959,1,1
P0653,3160592,3,2016,8.366668,-75.568571,2,9
P0654,3160593,3,2016,3.960067,-74.213697,2,1
P0656,3160594,3,2016,4.572874,-74.097413,1,1
P0657,3160595,3,2016,1.468624,-77.326808,2,8
P0658,3160596,3,2016,4.606916,-73.963392,1,1
P0659,3160597,3,2016,6.184711,-75.568905,1,2
P0660,3160598,3,2016,1.940343,-77.333279,2,8
P0661,3160599,3,2016,10.38885,-75.533748,1,5
P0662,3160600,3,2016,5.892828,-72.638503,2,6
P0663,3160601,3,2016,1.485193,-77.328204,2,8
P0664,3160602,3,2016,2.018046,-77.358224,2,8
P0665,3160603,3,2016,7.023345,-75.902149,2,7
P0666,3160604,3,2016,4.535844,-74.188673,1,1
P0667,3160605,3,2016,4.682746,-74.166205,1,1
P0668,3160606,3,2016,6.330159,-75.677212,1,2
P0669,3160607,3,2016,10.958652,-74.894035,1,4
P0671,3160609,3,2016,6.108381,-73.48974,2,6
P0672,3160610,3,2016,5.40273,-73.034677,2,6
P0673,3160611,3,2016,3.468347,-76.428597,1,3
P0674,3160612,3,2016,1.486631,-77.482015,2,8
P0675,3160613,3,2016,10.463403,-75.511066,1,5
P0677,3160615,3,2016,6.374768,-75.467843,1,2
P0678,3160616,3,2016,8.551238,-75.448378,2,9
P0679,3160617,3,2016,5.852554,-73.061478,2,6
P0680,3160618,3,2016,6.142753,-75.316081,2,7
P0682,3160619,3,2016,3.386561,-76.496173,1,3
P0683,3160620,3,2016,4.568357,-73.972702,1,1
P0684,3160621,3,2016,4.764351,-74.098586,1,1
P0685,3160622,3,2016,6.18415,-75.610214,1,2
P0686,3160623,3,2016,7.061239,-76.433201,2,7
P0687,3160624,3,2016,10.384725,-75.435682,1,5
P0689,3160625,3,2016,6.456909,-75.493207,2,7
P0690,3160626,3,2016,11.026988,-74.858096,1,4
P0693,3160629,3,2016,3.480935,-76.4922,1,3
P0694,3160630,3,2016,4.602511,-73.952206,1,1
P0695,3160631,3,2016,6.272938,-75.511357,1,2
P0697,3160633,3,2016,4.676208,-74.150769,1,1
P0698,3160634,3,2016,6.752487,-75.950664,2,7
P0699,3160635,3,2016,3.495374,-76.555139,1,3
P0700,3160636,3,2016,3.427064,-76.512841,1,3
P0701,3160637,3,2016,6.255682,-75.542311,1,2
P0702,3160638,3,2016,10.377128,-75.56251,1,5
P0703,3160639,3,2016,1.392317,-77.626329,2,8
P0704,3160640,3,2016,3.502,-76.48891,1,3
P0705,3160641,3,2016,5.60981,-72.761452,2,6
P0706,3160642,3,2016,8.54625,-75.314578,2,9
P0709,3160644,3,2016,4.762232,-74.143464,1,1
P0711,3160646,3,2016,1.82002,-77.029159,2,8
P0713,3160647,3,2016,1.205802,-77.400404,2,8
P0714,3160648,3,2016,4.646285,-74.165709,1,1
P0715,3160649,3,2016,3.400662,-76.415212,1,3
P0716,3160650,3,2016,4.68131,-74.057174,1,1
P0718,3160652,3,2016,1.334102,-77.425456,2,8
P0720,3160654,3,2016,7.067005,-75.521747,2,7
P0721,3160655,3,2016,4.034267,-74.65456,2,1
P0723,3160656,3,2016,4.498639,-74.000375,1,1
P0724,3160657,3,2016,6.058996,-75.543536,1,2
P0725,3160658,3,2016,10.355251,-75.509727,1,5
P0727,3160660,3,2016,8.381668,-75.536681,2,9
P0728,3160661,3,2016,4.616662,-74.033617,1,1
P0729,3160662,3,2016,6.249958,-75.657993,1,2
P0730,3160663,3,2016,3.533578,-76.588274,1,3
P0731,3160664,3,2016,5.862747,-72.580441,2,6
P0732,3160665,3,2016,5.423201,-73.098971,2,6
P0733,3160666,3,2016,4.439536,-74.381262,2,1
P0734,3160667,3,2016,1.427956,-77.571823,2,8
P0735,3160668,3,2016,4.877186,-73.977659,1,1
P0736,3160669,3,2016,5.979692,-72.837439,2,6
P0737,3160670,3,2016,8.417007,-75.224528,2,9
P0738,3160671,3,2016,1.275466,-77.743006,2,8
P0739,3160672,3,2016,8.442505,-75.726079,2,9
P0740,3160673,3,2016,6.358127,-75.642031,1,2
P0741,3160674,3,2016,8.251088,-75.516939,2,9
P0742,3160675,3,2016,7.011941,-76.026017,2,7
P0744,3160677,3,2016,6.07352,-72.949515,2,6
P0746,3160678,3,2016,4.014232,-74.743558,2,1
P0747,3160679,3,2016,6.166276,-75.454196,1,2
P0748,3160680,3,2016,6.168528,-75.538814,1,2
P0749,3160681,3,2016,6.197871,-75.500727,1,2
P0751,3160682,3,2016,3.347951,-76.51856,1,3
P0753,3160683,3,2016,6.149704,-75.582356,1,2
P0754,3160684,3,2016,4.580168,-74.175679,1,1
P0756,3160685,3,2016,7.442075,-74.378484,2,7
P0757,3160686,3,2016,4.623692,-74.077073,1,1
P0759,3160688,3,2016,4.602583,-74.160902,1,1
P0760,3160689,3,2016,3.95983,-74.79646,2,1
P0761,3160690,3,2016,5.925057,-73.037445,2,6
P0764,3160692,3,2016,7.568973,-75.105225,2,7
P0766,3160693,3,2016,4.551233,-74.069929,1,1
P0767,3160694,3,2016,5.961844,-72.338089,2,6
P0768,3160695,3,2016,6.240243,-75.485266,1,2
P0769,3160696,3,2016,3.652385,-75.137802,2,1
P0770,3160697,3,2016,5.917074,-72.670819,2,6
P0772,3160699,3,2016,8.720289,-75.776658,2,9
P0773,3160700,3,2016,3.436699,-76.487307,1,3
P0774,3160701,3,2016,6.266061,-75.667452,1,2
P0775,3160702,3,2016,4.667702,-74.03875,1,1
P0776,3160703,3,2016,11.005583,-74.769589,1,4
P0777,3160704,3,2016,6.094969,-73.012415,2,6
P0778,3160705,3,2016,3.348691,-76.445831,1,3
P0779,3160706,3,2016,10.402961,-75.495472,1,5
P0780,3160707,3,2016,1.761195,-77.943895,2,8
P0781,3160708,3,2016,10.488093,-75.565257,1,5
P0784,3160711,3,2016,4.446603,-73.987899,1,1
P0785,3160712,3,2016,4.73259,-73.989874,1,1
P0786,3160713,3,2016,4.54574,-73.911576,1,1
P0787,3160714,3,2016,4.724562,-74.266428,1,1
P0788,3160715,3,2016,8.431933,-75.774716,2,9
P0789,3160716,3,2016,11.006648,-74.768959,1,4
P0790,3160717,3,2016,7.023392,-75.836662,2,7
P0791,3160718,3,2016,3.855288,-74.449339,2,1
P0792,3160719,3,2016,2.209641,-77.674763,2,8
P0793,3160720,3,2016,4.613274,-73.921953,1,1
P0795,3160722,3,2016,5.757898,-73.037265,2,6
P0798,3160723,3,2016,4.54155,-74.023591,1,1
P0799,3160724,3,2016,6.220784,-75.631163,1,2
P0801,3160726,3,2016,4.711829,-74.112929,1,1
P0803,3160728,3,2016,3.494645,-76.420089,1,3
P0804,3160729,3,2016,4.612309,-74.122879,1,1
P0805,3160730,3,2016,4.734992,-74.100244,1,1
P0806,3160731,3,2016,6.290322,-75.600025,1,2
P0807,3160732,3,2016,3.493384,-76.469058,1,3
P0808,3160733,3,2016,10.99216,-74.79947,1,4
P0809,3160734,3,2016,6.520593,-75.354629,2,7
P0811,3160736,3,2016,1.504724,-77.631296,2,8
P0812,3160737,3,2016,10.965517,-74.781227,1,4
P0813,3160738,3,2016,5.907573,-73.092141,2,6
P0814,3160739,3,2016,6.215955,-75.684373,1,2
P0816,3160741,3,2016,3.755676,-74.683053,2,1
P0817,3160742,3,2016,4.689091,-74.099494,1,1
P0818,3160743,3,2016,7.212166,-75.38881,2,7
P0820,3160745,3,2016,6.33502,-75.577788,1,2
P0823,3160746,3,2016,4.727741,-74.046951,1,1
P0825,3160748,3,2016,8.391752,-75.731849,2,9
P0826,3160749,3,2016,6.775157,-75.896368,2,7
P0827,3160750,3,2016,4.005167,-74.032138,2,1
P0828,3160751,3,2016,6.972023,-76.510316,2,7
P0829,3160752,3,2016,3.358806,-76.586951,1,3
P0830,3160753,3,2016,6.863683,-75.856604,2,7
P0831,3160754,3,2016,1.13574,-77.859456,2,8
P0833,3160756,3,2016,4.646586,-74.025191,1,1
P0834,3160757,3,2016,5.950001,-73.047457,2,6
P0835,3160758,3,2016,6.856837,-75.293694,2,7
P0836,3160759,3,2016,4.242176,-74.844102,2,1
P0837,3160760,3,2016,4.080171,-74.778062,2,1
P0839,3160762,3,2016,6.156203,-75.579616,1,2
P0840,3160763,3,2016,6.290475,-75.585174,1,2
P0841,3160764,3,2016,6.136168,-75.573392,1,2
P0842,3160765,3,2016,3.911241,-74.585924,2,1
P0843,3160766,3,2016,4.587103,-74.132345,1,1
P0844,3160767,3,2016,8.783106,-75.115705,2,9
P0845,3160768,3,2016,3.501482,-76.478015,1,3
P0846,3160769,3,2016,8.030212,-75.597882,2,9
P0847,3160770,3,2016,6.117015,-75.492415,1,2
P0848,3160771,3,2016,4.609732,-74.092034,1,1
P0849,3160772,3,2016,6.219581,-75.511639,1,2
P0850,3160773,3,2016,6.854645,-75.734799,2,7
P0852,3160774,3,2016,6.406223,-75.510177,1,2
P0853,3160775,3,2016,4.053518,-74.005161,2,1
P0854,3160776,3,2016,10.94817,-74.815167,1,4
P0855,3160777,3,2016,4.791628,-74.103488,1,1
P0856,3160778,3,2016,7.177304,-75.356337,2,7
P0857,3160779,3,2016,8.760921,-75.405575,2,9
P0858,3160780,3,2016,10.403106,-75.492319,1,5
P0862,3160782,3,2016,6.109649,-72.896409,2,6
P0864,3160783,3,2016,3.541544,-76.493891,1,3
P0865,3160784,3,2016,7.169728,-75.545536,2,7
P0866,3160785,3,2016,6.256876,-75.515486,1,2
P0867,3160786,3,2016,4.707697,-74.086339,1,1
P0868,3160787,3,2016,4.838616,-73.957147,1,1
P0869,3160788,3,2016,1.373768,-77.687091,2,8
P0870,3160789,3,2016,4.667963,-74.077122,1,1
P0871,3160790,3,2016,4.749855,-74.012155,1,1
P0873,3160791,3,2016,3.503864,-76.530562,1,3
P0874,3160792,3,2016,9.070353,-75.243203,2,9
P0875,3160793,3,2016,10.939682,-74.837466,1,4
P0876,3160794,3,2016,6.214951,-75.574057,1,2
P0878,3160796,3,2016,4.557317,-74.137082,1,1
P0879,3160797,3,2016,3.383729,-76.531448,1,3
P0880,3160798,3,2016,1.529018,-77.267809,2,8
P0882,3160799,3,2016,4.26711,-74.65172,2,1
P0883,3160800,3,2016,4.732592,-74.065514,1,1
P0884,3160801,3,2016,6.26527,-75.567912,1,2
P0886,3160802,3,2016,1.291117,-77.071558,2,8
P0888,3160803,3,2016,3.511622,-76.555548,1,3
P0891,3160805,3,2016,8.563731,-75.634507,2,9
P0892,3160806,3,2016,6.241919,-75.567977,1,2
P0893,3160807,3,2016,5.470806,-73.178694,2,6
P0894,3160808,3,2016,8.747409,-75.246255,2,9
P0895,3160809,3,2016,3.525009,-76.486617,1,3
P0896,3160810,3,2016,10.307968,-75.440134,1,5
P0898,3160812,3,2016,4.196141,-74.66819,2,1
P0899,3160813,3,2016,6.339367,-75.567832,1,2
P0900,3160814,3,2016,4.737793,-74.052003,1,1
P0901,3160815,3,2016,10.348416,-75.47243,1,5
P0903,3160816,3,2016,8.633197,-75.663024,2,9
P0905,3160818,3,2016,4.729225,-74.091786,1,1
P0906,3160819,3,2016,4.762469,-74.132504,1,1
P0910,3160820,3,2016,1.889908,-77.649664,2,8
P0912,3160822,3,2016,1.748865,-76.997195,2,8
P0913,3160823,3,2016,4.128838,-74.33312,2,1
P0914,3160824,3,2016,10.339003,-75.482204,1,5
P0916,3160826,3,2016,4.168318,-74.379154,2,1
P0917,3160827,3,2016,3.53186,-74.691411,2,1
P0919,3160829,3,2016,4.676191,-74.240418,1,1
P0920,3160830,3,2016,7.032321,-75.339505,2,7
P0922,3160831,3,2016,8.859337,-75.477197,2,9
P0923,3160832,3,2016,4.625414,-74.254882,1,1
P0924,3160833,3,2016,4.685964,-74.171252,1,1
P0925,3160834,3,2016,6.237289,-75.53937,1,2
P0926,3160835,3,2016,4.720525,-74.109539,1,1
P0928,3160837,3,2016,6.284206,-75.606577,1,2
P0930,3160838,3,2016,6.990732,-75.524903,2,7
P0932,3160840,3,2016,3.484315,-76.450901,1,3
P0933,3160841,3,2016,1.783533,-77.388757,2,8
P0934,3160842,3,2016,3.983367,-74.643101,2,1
P0935,3160843,3,2016,5.430589,-72.954452,2,6
P0936,3160844,3,2016,4.419612,-74.631012,2,1
P0937,3160845,3,2016,6.871764,-75.557791,2,7
P0938,3160846,3,2016,10.37555,-75.480452,1,5
P0939,3160847,3,2016,10.968497,-74.82056,1,4
P0940,3160848,3,2016,5.659128,-73.012956,2,6
P0942,3160850,3,2016,3.482647,-76.472401,1,3
P0943,3160851,3,2016,5.709446,-72.979042,2,6
P0944,3160852,3,2016,4.71531,-73.979038,1,1
P0945,3160853,3,2016,5.572237,-72.619548,2,6
P0946,3160854,3,2016,6.239874,-73.358383,2,6
P0948,3160856,3,2016,1.646452,-77.55131,2,8
P0949,3160857,3,2016,8.014525,-75.162761,2,9
P0951,3160859,3,2016,4.711281,-73.997811,1,1
P0955,3160861,3,2016,4.535565,-74.074439,1,1
P0956,3160862,3,2016,6.927959,-75.465466,2,7
P0958,3160863,3,2016,10.957231,-74.761402,1,4
P0959,3160864,3,2016,3.458622,-76.502622,1,3
P0960,3160865,3,2016,6.595709,-75.744655,2,7
P0962,3160867,3,2016,6.256553,-75.552245,1,2
P0963,3160868,3,2016,4.64615,-74.117099,1,1
P0964,3160869,3,2016,3.455859,-76.611843,1,3
P0966,3160870,3,2016,10.950476,-74.815683,1,4
P0969,3160873,3,2016,5.934287,-72.956483,2,6
P0970,3160874,3,2016,10.473185,-75.473261,1,5
P0974,3160877,3,2016,5.667885,-72.541277,2,6
P0976,3160879,3,2016,6.859509,-75.679309,2,7
P0977,3160880,3,2016,4.658967,-74.19203,1,1
P0978,3160881,3,2016,6.799492,-74.9965,2,7
P0980,3160882,3,2016,4.246307,-74.612396,2,1
P0981,3160883,3,2016,8.663179,-75.465135,2,9
P0982,3160884,3,2016,6.214316,-75.558218,1,2
P0983,3160885,3,2016,11.003107,-74.830589,1,4
P0985,3160886,3,2016,4.683377,-74.097252,1,1
P0986,3160887,3,2016,3.397629,-76.444603,1,3
P0987,3160888,3,2016,8.629192,-75.878045,2,9
P0988,3160889,3,2016,4.644318,-73.977775,1,1
P0989,3160890,3,2016,10.978184,-74.789143,1,4
P0990,3160891,3,2016,4.648857,-74.116913,1,1
P0991,3160892,3,2016,10.40963,-75.456474,1,5
P0993,3160894,3,2016,10.40566,-75.47004,1,5
P0994,3160895,3,2016,7.242932,-74.564206,2,7
P0995,3160896,3,2016,3.413876,-76.597123,1,3
P0996,3160897,3,2016,8.79368,-75.600573,2,9
P0997,3160898,3,2016,6.200159,-72.577629,2,6
P0999,3160899,3,2016,7.343031,-75.338986,2,7
P1000,3160900,3,2016,6.186179,-75.493493,1,2
