consecutivo,ola,zona_archivo,zona,region,t_hogar,t_personas,es_split,lat_decimal,lon_decimal,coord_valida_ola,hogar,llave,zona_2010,RegionLb,hogar_n16,llave_n16,zona_2016,region_2016,cambio_residencia_ola
211716,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
211717,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
211718,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
211719,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
211720,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
211721,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
211722,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
211723,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
211724,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
211725,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
211726,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
211727,2010,rural,Rural,Centro-Oriente,1,8,0,,,,,,,,,,,,
212100,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
212101,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
212102,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
212103,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
212104,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
212105,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
212106,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
212107,2010,rural,Rural,Cundi-Boyacense,1,2,0,,,,,,,,,,,,
212108,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
212109,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
212110,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
212111,2010,rural,Rural,Cundi-Boyacense,1,2,0,,,,,,,,,,,,
212112,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
212113,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
212114,2010,rural,Rural,Cundi-Boyacense,1,2,0,,,,,,,,,,,,
212115,2010,rural,Rural,Cundi-Boyacense,1,2,0,,,,,,,,,,,,
212116,2010,rural,Rural,Cundi-Boyacense,1,2,0,,,,,,,,,,,,
212117,2010,rural,Rural,Cundi-Boyacense,1,2,0,,,,,,,,,,,,
212118,2010,rural,Rural,Cundi-Boyacense,1,2,0,,,,,,,,,,,,
212120,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
212121,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
212122,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
212123,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
212124,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
212125,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
212126,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
212127,2010,rural,Rural,Cundi-Boyacense,2,3,0,,,,,,,,,,,,
212128,2010,rural,Rural,Cundi-Boyacense,2,5,0,,,,,,,,,,,,
212129,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
212130,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
212131,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
212132,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
212133,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
212134,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
212135,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
212136,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
212137,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
212138,2010,rural,Rural,Cundi-Boyacense,3,3,0,,,,,,,,,,,,
212139,2010,rural,Rural,Cundi-Boyacense,1,2,0,,,,,,,,,,,,
212140,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
212141,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
212142,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
212143,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
212144,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
212145,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
212146,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
212147,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
212148,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
212149,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
212150,2010,rural,Rural,Cundi-Boyacense,1,7,0,,,,,,,,,,,,
212151,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
212152,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
212153,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
212154,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
212300,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212301,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212302,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212303,2010,rural,Rural,Centro-Oriente,1,7,0,,,,,,,,,,,,
212304,2010,rural,Rural,Centro-Oriente,1,8,0,,,,,,,,,,,,
212305,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212306,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212307,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212308,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212309,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212310,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212311,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212312,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212313,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212314,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212315,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212316,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212317,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212318,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212319,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212320,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212321,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212322,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212323,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212324,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212325,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212326,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212327,2010,rural,Rural,Centro-Oriente,1,9,0,,,,,,,,,,,,
212328,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212329,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212330,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212331,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212332,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212333,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212334,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212335,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212336,2010,rural,Rural,Centro-Oriente,1,8,0,,,,,,,,,,,,
212337,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212338,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212339,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212340,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212341,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212342,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212343,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212344,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212345,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212346,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212347,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212348,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212500,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212501,2010,rural,Rural,Centro-Oriente,1,8,0,,,,,,,,,,,,
212502,2010,rural,Rural,Centro-Oriente,1,9,0,,,,,,,,,,,,
212503,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212504,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212505,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212506,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212507,2010,rural,Rural,Centro-Oriente,1,9,0,,,,,,,,,,,,
212508,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212509,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212510,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212511,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212512,2010,rural,Rural,Centro-Oriente,1,8,0,,,,,,,,,,,,
212513,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212514,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212515,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212516,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212517,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212518,2010,rural,Rural,Centro-Oriente,1,8,0,,,,,,,,,,,,
212519,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212520,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212521,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212522,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212523,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212524,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212525,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212526,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212527,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212528,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212529,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212530,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212531,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212532,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212533,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212534,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212535,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212536,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212537,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212538,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212539,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212540,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212541,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212542,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212543,2010,rural,Rural,Centro-Oriente,1,8,0,,,,,,,,,,,,
212544,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212545,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212546,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212547,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212548,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212549,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212550,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212551,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212552,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212553,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212554,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212555,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212556,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212557,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212558,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212559,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212560,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212561,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212562,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212563,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212564,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212565,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212566,2010,rural,Rural,Centro-Oriente,1,7,0,,,,,,,,,,,,
212567,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212568,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212569,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212700,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212701,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212702,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212703,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212704,2010,rural,Rural,Centro-Oriente,1,11,0,,,,,,,,,,,,
212705,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212706,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212707,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212708,2010,rural,Rural,Centro-Oriente,1,9,0,,,,,,,,,,,,
212709,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212710,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212711,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212712,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212713,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212714,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212715,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212716,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212717,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212718,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212719,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212720,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212721,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212722,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212723,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
212724,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212725,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
212726,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
212727,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212728,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212729,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
212730,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
212731,2010,rural,Rural,Centro-Oriente,1,8,0,,,,,,,,,,,,
213101,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
213102,2010,rural,Rural,Cundi-Boyacense,1,7,0,,,,,,,,,,,,
213103,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
213104,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213105,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
213106,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213107,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213108,2010,rural,Rural,Cundi-Boyacense,1,2,0,,,,,,,,,,,,
213109,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
213110,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
213111,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
213112,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
213113,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
213114,2010,rural,Rural,Cundi-Boyacense,1,10,0,,,,,,,,,,,,
213115,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213116,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
213117,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213118,2010,rural,Rural,Cundi-Boyacense,1,2,0,,,,,,,,,,,,
213119,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
213120,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
213121,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213122,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213123,2010,rural,Rural,Cundi-Boyacense,1,2,0,,,,,,,,,,,,
213124,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
213125,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
213126,2010,rural,Rural,Cundi-Boyacense,1,8,0,,,,,,,,,,,,
213127,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213128,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213129,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
213130,2010,rural,Rural,Cundi-Boyacense,1,8,0,,,,,,,,,,,,
213131,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
213132,2010,rural,Rural,Cundi-Boyacense,1,2,0,,,,,,,,,,,,
213133,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
213135,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
213136,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
213137,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213138,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
213139,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213140,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
213141,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213142,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
213143,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213144,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
213145,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213146,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
213147,2010,rural,Rural,Cundi-Boyacense,1,3,0,,,,,,,,,,,,
213148,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213149,2010,rural,Rural,Cundi-Boyacense,1,4,0,,,,,,,,,,,,
213150,2010,rural,Rural,Cundi-Boyacense,1,9,0,,,,,,,,,,,,
213151,2010,rural,Rural,Cundi-Boyacense,1,7,0,,,,,,,,,,,,
213152,2010,rural,Rural,Cundi-Boyacense,1,5,0,,,,,,,,,,,,
213153,2010,rural,Rural,Cundi-Boyacense,1,6,0,,,,,,,,,,,,
213300,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213301,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
213302,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
213303,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213304,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213305,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213306,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213307,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213308,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
213309,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213310,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213311,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213312,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
213313,2010,rural,Rural,Centro-Oriente,1,8,0,,,,,,,,,,,,
213314,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
213315,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213316,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213317,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213318,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213319,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213320,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213321,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213322,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213323,2010,rural,Rural,Centro-Oriente,1,7,0,,,,,,,,,,,,
213324,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
213325,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213326,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213327,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
213328,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213329,2010,rural,Rural,Centro-Oriente,1,7,0,,,,,,,,,,,,
213330,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
213331,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213332,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213333,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213334,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213335,2010,rural,Rural,Centro-Oriente,1,8,0,,,,,,,,,,,,
213336,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213337,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213338,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213339,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
213340,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213341,2010,rural,Rural,Centro-Oriente,1,8,0,,,,,,,,,,,,
213342,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213343,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213344,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213345,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213346,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213500,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213501,2010,rural,Rural,Centro-Oriente,2,2,0,,,,,,,,,,,,
213502,2010,rural,Rural,Centro-Oriente,2,5,0,,,,,,,,,,,,
213503,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
213504,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213505,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213506,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213507,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213508,2010,rural,Rural,Centro-Oriente,1,5,0,,,,,,,,,,,,
213509,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213510,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
213511,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213512,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213513,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213514,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213515,2010,rural,Rural,Centro-Oriente,1,6,0,,,,,,,,,,,,
213516,2010,rural,Rural,Centro-Oriente,2,5,0,,,,,,,,,,,,
213517,2010,rural,Rural,Centro-Oriente,2,3,0,,,,,,,,,,,,
213518,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213519,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213520,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213521,2010,rural,Rural,Centro-Oriente,1,4,0,,,,,,,,,,,,
213522,2010,rural,Rural,Centro-Oriente,1,7,0,,,,,,,,,,,,
213524,2010,rural,Rural,Centro-Oriente,1,3,0,,,,,,,,,,,,
213525,2010,rural,Rural,Centro-Oriente,1,2,0,,,,,,,,,,,,
